,Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Artist,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Referent_ID,Release_Date,Song_Title,Total_Votes
1611,30,31,False,The Game,accepted,0,False,2503,1124,False,False,True,69,True,125,0,579775,False,56,7852066,947,El Chapo by The Game (Ft. Skrillex),18
1612,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,24,True,141,0,562484,False,46,4115546,2466,The City by The Game (Ft. Kendrick Lamar),6
1613,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,15,True,141,0,562484,False,46,3230304,2466,The City by The Game (Ft. Kendrick Lamar),2
1614,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,87,True,141,0,562484,False,46,3230293,2466,The City by The Game (Ft. Kendrick Lamar),8
1615,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,25,True,141,0,562484,False,46,1427588,2466,The City by The Game (Ft. Kendrick Lamar),5
1616,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,29,True,141,0,562484,False,46,953898,2466,The City by The Game (Ft. Kendrick Lamar),9
1617,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,60,True,141,0,562484,False,46,913571,2466,The City by The Game (Ft. Kendrick Lamar),10
1618,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,26,True,141,0,562484,False,46,764917,2466,The City by The Game (Ft. Kendrick Lamar),8
1619,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,30,True,141,0,562484,False,46,764915,2466,The City by The Game (Ft. Kendrick Lamar),7
1620,73,76,False,The Game,accepted,2,False,2503,1124,False,False,True,36,True,141,0,562484,False,46,651403,2466,The City by The Game (Ft. Kendrick Lamar),34
1621,73,76,False,The Game,accepted,0,False,2503,1124,False,False,True,7,True,141,0,562484,False,46,552592,2466,The City by The Game (Ft. Kendrick Lamar),8
1622,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,17,True,100,0,541196,False,28,7983997,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",4
1623,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,21,True,100,0,541196,False,28,3004685,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",2
1624,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,38,True,100,0,541196,False,28,1333096,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",3
1625,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,45,True,100,0,541196,False,28,1318222,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",1
1626,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,47,True,100,0,541196,False,28,1317415,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",0
1627,34,36,False,The Game,accepted,1,True,2503,1124,False,False,True,32,True,100,0,541196,False,28,1185621,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",7
1628,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,35,True,100,0,541196,False,28,1117746,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",9
1629,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,35,True,100,0,541196,False,28,1116052,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",6
1630,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,40,True,100,0,541196,False,28,1113837,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",9
1631,34,36,False,The Game,accepted,0,True,2503,1124,False,False,True,45,True,100,0,541196,False,28,1096064,2086,"Celebration by The Game (Ft. Chris Brown, Lil Wayne, Tyga & Wiz Khalifa)",7
1632,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,54,True,110,0,505744,False,68,5015166,4860,Hate It or Love It by The Game (Ft. 50 Cent),2
1633,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,18,True,110,0,505744,False,68,4619202,4860,Hate It or Love It by The Game (Ft. 50 Cent),20
1634,29,30,False,The Game,accepted,1,True,2503,1124,False,False,True,39,True,110,0,505744,False,68,2990957,4860,Hate It or Love It by The Game (Ft. 50 Cent),12
1635,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,94,True,110,0,505744,False,68,2942165,4860,Hate It or Love It by The Game (Ft. 50 Cent),10
1636,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,35,True,110,0,505744,False,68,2942066,4860,Hate It or Love It by The Game (Ft. 50 Cent),9
1637,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,52,True,110,0,505744,False,68,2942007,4860,Hate It or Love It by The Game (Ft. 50 Cent),23
1638,29,30,False,The Game,accepted,2,True,2503,1124,False,False,True,98,True,110,0,505744,False,68,2713406,4860,Hate It or Love It by The Game (Ft. 50 Cent),13
1639,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,96,True,110,0,505744,False,68,2713285,4860,Hate It or Love It by The Game (Ft. 50 Cent),20
1640,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,39,True,110,0,505744,False,68,2490113,4860,Hate It or Love It by The Game (Ft. 50 Cent),9
1641,29,30,False,The Game,accepted,0,True,2503,1124,False,False,True,25,True,110,0,505744,False,68,2487002,4860,Hate It or Love It by The Game (Ft. 50 Cent),24
1642,34,36,False,The Game,accepted,0,False,2503,1124,False,False,True,10,True,176,0,336606,False,54,8006722,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",9
1643,34,36,False,The Game,accepted,2,False,2503,1124,False,False,True,23,True,176,0,336606,False,54,7624249,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",37
1644,34,36,False,The Game,accepted,0,False,2503,1124,False,False,True,166,True,176,0,336606,False,54,7608272,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",7
1645,34,36,False,The Game,accepted,0,False,2503,1124,False,False,True,25,True,176,0,336606,False,54,7608251,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",16
1646,34,36,False,The Game,accepted,2,False,2503,1124,False,False,True,207,True,176,0,336606,False,54,7607878,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",28
1647,34,36,False,The Game,accepted,0,False,2503,1124,False,False,True,108,True,176,0,336606,False,54,7604493,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",7
1648,34,36,False,The Game,accepted,0,False,2503,1124,False,False,True,21,True,176,0,336606,False,54,7601675,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",20
1649,34,36,False,The Game,accepted,4,False,2503,1124,False,False,True,179,True,176,0,336606,False,54,7599396,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",25
1650,34,36,False,The Game,accepted,1,False,2503,1124,False,False,True,96,True,176,0,336606,False,54,7525783,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",26
1651,34,36,False,The Game,accepted,1,False,2503,1124,False,False,True,124,True,176,0,336606,False,54,7522312,1017,"Deep Water by Dr. Dre (Ft. Anderson .Paak, Justus & Kendrick Lamar)",6
1652,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,41,True,114,0,335010,False,38,14112701,3575,My Life by The Game (Ft. Lil Wayne),1
1653,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,39,True,114,0,335010,False,38,3191354,3575,My Life by The Game (Ft. Lil Wayne),8
1654,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,46,True,114,0,335010,False,38,1519897,3575,My Life by The Game (Ft. Lil Wayne),10
1655,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,41,True,114,0,335010,False,38,1519886,3575,My Life by The Game (Ft. Lil Wayne),12
1656,43,45,False,The Game,accepted,1,False,2503,1124,False,False,True,109,True,114,0,335010,False,38,1447612,3575,My Life by The Game (Ft. Lil Wayne),10
1657,43,45,False,The Game,accepted,1,False,2503,1124,False,False,True,13,True,114,0,335010,False,38,1132753,3575,My Life by The Game (Ft. Lil Wayne),11
1658,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,18,True,114,0,335010,False,38,1094201,3575,My Life by The Game (Ft. Lil Wayne),7
1659,43,45,False,The Game,accepted,1,False,2503,1124,False,False,True,54,True,114,0,335010,False,38,602463,3575,My Life by The Game (Ft. Lil Wayne),10
1660,43,45,False,The Game,accepted,0,False,2503,1124,False,False,True,41,True,114,0,335010,False,38,456304,3575,My Life by The Game (Ft. Lil Wayne),10
1661,43,45,False,The Game,accepted,3,False,2503,1124,False,False,True,99,True,114,0,335010,False,38,456279,3575,My Life by The Game (Ft. Lil Wayne),26
1662,42,48,False,The Game,accepted,0,False,2503,1124,False,False,True,32,True,104,0,315757,False,44,2875350,?,White Dress by Kanye West,8
1663,42,48,False,The Game,accepted,0,False,2503,1124,False,False,True,54,True,104,0,315757,False,44,2519586,?,White Dress by Kanye West,1
1664,42,48,False,The Game,accepted,2,False,2503,1124,False,False,True,51,True,104,0,315757,False,44,1254872,?,White Dress by Kanye West,-5
1665,42,48,False,The Game,accepted,0,False,2503,1124,False,False,True,44,True,104,0,315757,False,44,1235111,?,White Dress by Kanye West,2
1666,42,48,False,The Game,accepted,0,False,2503,1124,False,False,True,47,True,104,0,315757,False,44,1235044,?,White Dress by Kanye West,0
1667,42,48,False,The Game,accepted,1,False,2503,1124,False,False,True,40,True,104,0,315757,False,44,1234963,?,White Dress by Kanye West,2
1668,42,48,False,The Game,unreviewed,0,False,2503,1124,False,False,True,52,True,104,0,315757,False,44,1179908,?,White Dress by Kanye West,3
1669,42,48,False,The Game,unreviewed,0,False,2503,1124,False,False,True,117,True,104,0,315757,False,44,1136101,?,White Dress by Kanye West,15
1670,42,48,False,The Game,unreviewed,1,False,2503,1124,False,False,True,99,True,104,0,315757,False,44,1136099,?,White Dress by Kanye West,6
1671,42,48,False,The Game,accepted,1,False,2503,1124,False,False,True,88,True,104,0,315757,False,44,1135642,?,White Dress by Kanye West,-4
1672,110,117,False,The Game,unreviewed,0,False,2503,1124,False,False,True,51,True,149,0,314608,False,338,7465831,1475,Chiraq To LA by Tyga (Ft. The Game),2
1673,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,63,True,149,0,314608,False,338,7247673,1475,Chiraq To LA by Tyga (Ft. The Game),1
1674,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,2,True,149,0,314608,False,338,3986598,1475,Chiraq To LA by Tyga (Ft. The Game),0
1675,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,33,True,149,0,314608,False,338,3180849,1475,Chiraq To LA by Tyga (Ft. The Game),4
1676,110,117,False,The Game,accepted,1,False,2503,1124,False,False,True,11,True,149,0,314608,False,338,3179703,1475,Chiraq To LA by Tyga (Ft. The Game),1
1677,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,12,True,149,0,314608,False,338,3178591,1475,Chiraq To LA by Tyga (Ft. The Game),3
1678,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,10,True,149,0,314608,False,338,3177221,1475,Chiraq To LA by Tyga (Ft. The Game),3
1679,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,58,True,149,0,314608,False,338,3175859,1475,Chiraq To LA by Tyga (Ft. The Game),2
1680,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,42,True,149,0,314608,False,338,3174590,1475,Chiraq To LA by Tyga (Ft. The Game),1
1681,110,117,False,The Game,accepted,0,False,2503,1124,False,False,True,29,True,149,0,314608,False,338,3174532,1475,Chiraq To LA by Tyga (Ft. The Game),8
1682,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,15,True,90,0,284677,False,40,9891382,1986,Pray by The Game (Ft. J. Cole & JMSN),10
1683,43,48,False,The Game,unreviewed,0,False,2503,1124,False,False,True,88,True,90,0,284677,False,40,7889648,1986,Pray by The Game (Ft. J. Cole & JMSN),1
1684,43,48,False,The Game,unreviewed,1,False,2503,1124,False,False,True,196,True,90,0,284677,False,40,6900004,1986,Pray by The Game (Ft. J. Cole & JMSN),3
1685,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,74,True,90,0,284677,False,40,3255892,1986,Pray by The Game (Ft. J. Cole & JMSN),10
1686,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,91,True,90,0,284677,False,40,2717710,1986,Pray by The Game (Ft. J. Cole & JMSN),2
1687,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,15,True,90,0,284677,False,40,2099041,1986,Pray by The Game (Ft. J. Cole & JMSN),1
1688,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,10,True,90,0,284677,False,40,1879077,1986,Pray by The Game (Ft. J. Cole & JMSN),10
1689,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,103,True,90,0,284677,False,40,1690222,1986,Pray by The Game (Ft. J. Cole & JMSN),8
1690,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,45,True,90,0,284677,False,40,1600195,1986,Pray by The Game (Ft. J. Cole & JMSN),3
1691,43,48,False,The Game,accepted,0,False,2503,1124,False,False,True,119,True,90,0,284677,False,40,1578137,1986,Pray by The Game (Ft. J. Cole & JMSN),7
1692,66,67,False,The Game,accepted,1,False,2503,1124,False,False,True,36,True,117,0,275989,False,163,3357008,1434,Bigger Than Me by The Game,1
1693,66,67,False,The Game,accepted,1,False,2503,1124,False,False,True,279,True,117,0,275989,False,163,3337922,1434,Bigger Than Me by The Game,8
1694,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,56,True,117,0,275989,False,163,3336063,1434,Bigger Than Me by The Game,9
1695,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,39,True,117,0,275989,False,163,3336038,1434,Bigger Than Me by The Game,6
1696,66,67,False,The Game,accepted,1,False,2503,1124,False,False,True,50,True,117,0,275989,False,163,3335336,1434,Bigger Than Me by The Game,6
1697,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,52,True,117,0,275989,False,163,3332640,1434,Bigger Than Me by The Game,3
1698,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,51,True,117,0,275989,False,163,3332360,1434,Bigger Than Me by The Game,3
1699,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,48,True,117,0,275989,False,163,3330611,1434,Bigger Than Me by The Game,5
1700,66,67,False,The Game,accepted,0,False,2503,1124,False,False,True,7,True,117,0,275989,False,163,3330564,1434,Bigger Than Me by The Game,1
1701,66,67,False,The Game,accepted,1,False,2503,1124,False,False,True,99,True,117,0,275989,False,163,3330546,1434,Bigger Than Me by The Game,4
1702,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,39,True,45,0,273854,False,10,11594686,699,All Eyez by The Game (Ft. Jeremih),2
1703,19,20,False,The Game,accepted,1,True,2503,1124,False,False,True,134,True,45,0,273854,False,10,10240222,699,All Eyez by The Game (Ft. Jeremih),5
1704,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,74,True,45,0,273854,False,10,10240212,699,All Eyez by The Game (Ft. Jeremih),1
1705,19,20,False,The Game,accepted,1,True,2503,1124,False,False,True,45,True,45,0,273854,False,10,9685257,699,All Eyez by The Game (Ft. Jeremih),5
1706,19,20,False,The Game,accepted,2,True,2503,1124,False,False,True,67,True,45,0,273854,False,10,9632470,699,All Eyez by The Game (Ft. Jeremih),5
1707,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,69,True,45,0,273854,False,10,9628146,699,All Eyez by The Game (Ft. Jeremih),4
1708,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,103,True,45,0,273854,False,10,9627889,699,All Eyez by The Game (Ft. Jeremih),16
1709,19,20,False,The Game,accepted,1,True,2503,1124,False,False,True,176,True,45,0,273854,False,10,9626638,699,All Eyez by The Game (Ft. Jeremih),3
1710,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,240,True,45,0,273854,False,10,9621407,699,All Eyez by The Game (Ft. Jeremih),5
1711,19,20,False,The Game,accepted,0,True,2503,1124,False,False,True,72,True,45,0,273854,False,10,9620612,699,All Eyez by The Game (Ft. Jeremih),2
1712,14,16,False,The Game,accepted,1,False,2503,1124,False,False,True,28,True,74,0,265541,False,33,13166791,4926,How We Do by The Game (Ft. 50 Cent),1
1713,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,71,True,74,0,265541,False,33,11317674,4926,How We Do by The Game (Ft. 50 Cent),2
1714,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,83,True,74,0,265541,False,33,10470641,4926,How We Do by The Game (Ft. 50 Cent),4
1715,14,16,False,The Game,accepted,1,False,2503,1124,False,False,True,19,True,74,0,265541,False,33,4639335,4926,How We Do by The Game (Ft. 50 Cent),8
1716,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,8,True,74,0,265541,False,33,1611337,4926,How We Do by The Game (Ft. 50 Cent),6
1717,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,21,True,74,0,265541,False,33,1102311,4926,How We Do by The Game (Ft. 50 Cent),6
1718,14,16,False,The Game,accepted,1,False,2503,1124,False,False,True,83,True,74,0,265541,False,33,1102306,4926,How We Do by The Game (Ft. 50 Cent),8
1719,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,51,True,74,0,265541,False,33,869305,4926,How We Do by The Game (Ft. 50 Cent),1
1720,14,16,False,The Game,accepted,0,False,2503,1124,False,False,True,17,True,74,0,265541,False,33,330618,4926,How We Do by The Game (Ft. 50 Cent),2
1721,14,16,False,The Game,accepted,1,False,2503,1124,False,False,True,39,True,74,0,265541,False,33,330615,4926,How We Do by The Game (Ft. 50 Cent),12
1722,7,12,False,The Game,accepted,0,True,2503,1124,False,False,True,27,True,51,4,227520,False,30,10340306,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",0
1723,7,12,True,The Game,verified,3,True,2503,1124,False,False,True,11,True,51,4,227520,True,30,10326958,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",44
1724,7,12,True,The Game,verified,2,True,2503,1124,False,False,True,19,True,51,4,227520,True,30,10326839,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",44
1725,7,12,True,The Game,verified,0,True,2503,1124,False,False,True,56,True,51,4,227520,True,30,10326790,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",58
1726,7,12,True,The Game,verified,3,True,2503,1124,False,False,True,203,True,51,4,227520,True,30,10326429,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",50
1727,7,12,False,The Game,accepted,0,True,2503,1124,False,False,True,62,True,51,4,227520,False,30,10325079,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",7
1728,7,12,False,The Game,accepted,1,True,2503,1124,False,False,True,66,True,51,4,227520,False,30,10322954,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",5
1729,7,12,False,The Game,accepted,0,True,2503,1124,False,False,True,99,True,51,4,227520,False,30,10322937,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",11
1730,7,12,False,The Game,accepted,0,True,2503,1124,False,False,True,128,True,51,4,227520,False,30,10322577,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",13
1731,7,12,False,The Game,accepted,0,True,2503,1124,False,False,True,119,True,51,4,227520,False,30,10320401,627,"#WHERESTHELOVE by The Black Eyed Peas (Ft. Andra Day, A$AP Rocky, Cassie, DJ Khaled, French Montana, The Game, Jaden Smith, Jamie Foxx, Jessie J, Justin Timberlake, Mary J. Blige, Nicole Scherzinger, Puff Daddy, Tori Kelly, Ty Dolla $ign, Usher, V Bozeman & The World)",20
1732,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,6,True,106,0,222423,False,22,12760405,4870,Dreams by The Game,4
1733,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,24,True,106,0,222423,False,22,12760233,4870,Dreams by The Game,1
1734,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,41,True,106,0,222423,False,22,3127845,4870,Dreams by The Game,10
1735,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,61,True,106,0,222423,False,22,3127843,4870,Dreams by The Game,9
1736,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,47,True,106,0,222423,False,22,3127813,4870,Dreams by The Game,12
1737,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,45,True,106,0,222423,False,22,2709321,4870,Dreams by The Game,8
1738,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,52,True,106,0,222423,False,22,2707536,4870,Dreams by The Game,18
1739,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,44,True,106,0,222423,False,22,2529579,4870,Dreams by The Game,6
1740,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,117,True,106,0,222423,False,22,2261387,4870,Dreams by The Game,24
1741,33,34,False,The Game,accepted,0,True,2503,1124,False,False,True,73,True,106,0,222423,False,22,1401731,4870,Dreams by The Game,7
1742,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,50,True,59,0,211688,False,13,1502898,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",0
1743,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,19,True,59,0,211688,False,13,1499294,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",1
1744,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,37,True,59,0,211688,False,13,1297907,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",1
1745,17,18,False,The Game,accepted,2,False,2503,1124,False,False,True,82,True,59,0,211688,False,13,1297327,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",5
1746,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,64,True,59,0,211688,False,13,1282797,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",7
1747,17,18,False,The Game,accepted,1,False,2503,1124,False,False,True,52,True,59,0,211688,False,13,1282603,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",11
1748,17,18,False,The Game,accepted,2,False,2503,1124,False,False,True,55,True,59,0,211688,False,13,1282217,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",0
1749,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,51,True,59,0,211688,False,13,1282212,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",0
1750,17,18,False,The Game,accepted,1,False,2503,1124,False,False,True,47,True,59,0,211688,False,13,1282199,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",4
1751,17,18,False,The Game,accepted,0,False,2503,1124,False,False,True,55,True,59,0,211688,False,13,1282189,1986,"All That (Lady) by The Game (Ft. Big Sean, Fabolous, Jeremih & Lil Wayne)",5
1752,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,7,True,63,0,199159,False,9,7410130,4870,The Documentary by The Game,20
1753,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,101,True,63,0,199159,False,9,4919288,4870,The Documentary by The Game,4
1754,19,21,False,The Game,unreviewed,0,False,2503,1124,False,False,True,47,True,63,0,199159,False,9,3029034,4870,The Documentary by The Game,1
1755,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,40,True,63,0,199159,False,9,1539021,4870,The Documentary by The Game,4
1756,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,54,True,63,0,199159,False,9,23628,4870,The Documentary by The Game,6
1757,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,90,True,63,0,199159,False,9,10673,4870,The Documentary by The Game,2
1758,19,21,False,The Game,accepted,1,False,2503,1124,False,False,True,52,True,63,0,199159,False,9,10598,4870,The Documentary by The Game,5
1759,19,21,False,The Game,accepted,1,False,2503,1124,False,False,True,100,True,63,0,199159,False,9,10597,4870,The Documentary by The Game,1
1760,19,21,False,The Game,accepted,1,False,2503,1124,False,False,True,47,True,63,0,199159,False,9,8243,4870,The Documentary by The Game,5
1761,19,21,False,The Game,accepted,0,False,2503,1124,False,False,True,104,True,63,0,199159,False,9,2375,4870,The Documentary by The Game,1
1762,50,57,False,The Game,unreviewed,0,False,2503,1124,False,False,True,36,True,88,0,188652,False,27,6917743,1986,See No Evil by The Game (Ft. Kendrick Lamar & Tank),0
1763,50,57,False,The Game,unreviewed,0,False,2503,1124,False,False,True,40,True,88,0,188652,False,27,5038466,1986,See No Evil by The Game (Ft. Kendrick Lamar & Tank),2
1764,50,57,False,The Game,accepted,0,False,2503,1124,False,False,True,9,True,88,0,188652,False,27,3901578,1986,See No Evil by The Game (Ft. Kendrick Lamar & Tank),0
1765,50,57,False,The Game,accepted,1,False,2503,1124,False,False,True,42,True,88,0,188652,False,27,2699823,1986,See No Evil by The Game (Ft. Kendrick Lamar & Tank),0
